CO2_mean,O1_constructionYear,O2_opWin,O2_winArea,O2_winShadePercentage,RH_mean,T_mean,light_mean,sound_mean,sex,age,job,contacts,officeInterior,hoursatdesk,outside,cleaningProd,noiseTelephones,lightTooDark,lightTooBright,lightFlicker,lightReflections,lightNoTask,symptabilitywork,office_volume,renovationYear,office_wallFinish,office_supplyAir,office_returnAir,outdoorCont_smokeGenerators,outdoorCont_heavyTraffic,floorMope,office_windowOrientation,viewGreenNature,suspendedCeiling,floorWood,lightLED,lightIncan,lightFlour,office_desklights,otherPlantWater,otherLounge,tech,talk,noiseExterior,winA_perVol
925.6856506849316,1990.0,33.0,3.9,100.0,14.297058219178084,23.07080993150684,2137.917294520548,41.96455223880597,Female,2.0,Administrative,None,shared,2.0,False,False,False,False,False,False,False,False,0,43.57600000000001,2,paintWallboard,ventNoSupply,O2_ventReturnGrill,True,False,4.0,South,True,False,False,False,False,True,0,True,True,False,False,False,0.08949880668257755
700.9924599434496,1990.0,33.0,1.94,33.0,26.633364269141488,23.99749536178119,371.6359055118109,41.96455223880597,Female,1.0,,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,32.1552,2,paintWallboard,ventNoSupply,ventNoReturn,True,False,4.0,North,False,False,False,False,False,True,0,True,False,False,True,False,0.06033238791859481
809.8974462365592,1994.0,33.0,5.7,100.0,23.6802694892473,24.546841263440893,994.4988172043022,41.96455223880597,Male,4.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,True,False,False,False,0,57.2,1,paintWallboard,ventNoSupply,ventNoReturn,True,True,0.0,,False,False,True,False,True,False,4,True,True,False,False,False,0.09965034965034965
661.1246893638171,1994.0,33.0,13.0,20.0,22.79998310139164,24.15802025347915,624.3770377733597,41.96455223880597,Male,4.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,229.88,1,paintWallboard,ventNoSupply,ventNoReturn,True,True,0.0,North,False,False,False,True,False,False,1,True,True,True,True,True,0.0565512441273708
661.1246893638171,1994.0,33.0,13.0,20.0,22.79998310139164,24.15802025347915,624.3770377733597,41.96455223880597,Female,2.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,1,229.88,1,paintWallboard,ventNoSupply,ventNoReturn,True,True,0.0,North,False,False,False,True,False,False,1,True,True,False,True,True,0.0565512441273708
661.1246893638171,1994.0,33.0,13.0,20.0,22.79998310139164,24.15802025347915,624.3770377733597,41.96455223880597,Male,3.0,Technical,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,1,229.88,1,paintWallboard,ventNoSupply,ventNoReturn,True,True,0.0,North,False,False,False,True,False,False,1,True,True,True,False,False,0.0565512441273708
661.1246893638171,1994.0,33.0,13.0,20.0,22.79998310139164,24.15802025347915,624.3770377733597,41.96455223880597,Female,3.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,229.88,1,paintWallboard,ventNoSupply,ventNoReturn,True,True,0.0,North,False,False,False,True,False,False,1,True,True,True,False,False,0.0565512441273708
617.7592119565218,1994.0,33.0,2.1,20.0,20.418541847826088,21.411473369565265,1019.3697391304362,41.96455223880597,Male,2.0,Professional,Glasses_contacts,,0.0,False,False,False,False,False,False,False,False,0,43.5,1,wallpaper,ventNoSupply,ventNoReturn,True,True,0.0,North,False,True,False,False,False,True,0,False,False,False,False,False,0.04827586206896552
617.7592119565218,1994.0,33.0,2.1,20.0,20.418541847826088,21.411473369565265,1019.3697391304362,41.96455223880597,Male,0.0,Technical,None,shared,1.0,False,False,False,False,False,False,False,False,0,43.5,1,wallpaper,ventNoSupply,ventNoReturn,True,True,0.0,North,False,True,False,False,False,True,0,False,False,False,False,False,0.04827586206896552
617.7592119565218,1994.0,33.0,1.3,0.0,20.418541847826088,21.411473369565265,1019.3697391304362,41.96455223880597,Male,3.0,Professional,Glasses_contacts,single,1.0,False,False,False,False,False,False,False,False,0,24.84,1,wallpaper,ventNoSupply,ventNoReturn,True,True,0.0,South,False,False,False,True,True,True,0,False,False,False,False,False,0.05233494363929147
661.1246893638171,1994.0,33.0,13.0,20.0,22.79998310139164,24.15802025347915,624.3770377733597,41.96455223880597,Male,3.0,Professional,Glasses_contacts,withoutPartitions,0.0,False,False,False,False,True,False,True,False,0,229.88,1,paintWallboard,ventNoSupply,ventNoReturn,True,True,0.0,North,False,False,False,True,False,False,1,True,True,False,False,False,0.0565512441273708
656.1567105263157,1983.0,33.0,6.6,60.0,18.130415413533846,23.17126691729323,310.34003759398445,41.96455223880597,Male,0.0,Professional,Glasses_contacts,withoutPartitions,2.0,False,False,True,False,False,False,True,False,1,97.46,2,wallpaper,ventCeilDif,ventReturnCeilSlot,False,True,5.0,South,False,False,True,False,True,False,1,True,True,False,True,False,0.06772009029345373
748.8005628517832,1983.0,33.0,1.04,0.0,22.75653470919326,22.948853658536592,482.0711069418388,41.96455223880597,Male,3.0,Technical,Glasses_contacts,,2.0,False,False,False,False,False,False,False,False,0,19.58,2,paintWallboard,ventCeilDif,ventReturnCeilSlot,False,True,5.0,North,True,False,True,False,True,False,4,False,True,False,False,False,0.05311542390194076
656.1567105263157,1983.0,33.0,6.6,60.0,18.130415413533846,23.17126691729323,310.34003759398445,41.96455223880597,Male,3.0,Technical,Glasses_contacts,withPartitions,2.0,False,False,True,False,False,False,False,False,1,97.46,2,wallpaper,ventCeilDif,ventReturnCeilSlot,False,True,5.0,South,False,False,True,False,True,False,1,True,True,False,True,False,0.06772009029345373
656.1567105263157,1983.0,33.0,6.6,60.0,18.130415413533846,23.17126691729323,310.34003759398445,41.96455223880597,Female,1.0,Professional,Glasses_contacts,withoutPartitions,2.0,False,False,True,False,True,False,False,False,1,97.46,2,wallpaper,ventCeilDif,ventReturnCeilSlot,False,True,5.0,South,False,False,True,False,True,False,1,True,True,False,True,False,0.06772009029345373
1165.1538122605368,1994.0,33.0,2.0,100.0,26.04486206896549,23.005206896551755,430.12088122605377,41.96455223880597,Female,1.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,1,32.1552,1,wallpaper,ventNoSupply,ventNoReturn,True,False,0.0,West,True,False,False,True,False,False,0,False,True,False,True,True,0.062198338060407025
1165.1538122605368,1994.0,33.0,2.0,100.0,26.04486206896549,23.005206896551755,430.12088122605377,41.96455223880597,Male,0.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,1,32.1552,1,wallpaper,ventNoSupply,ventNoReturn,True,False,0.0,West,True,False,False,True,False,False,0,False,True,False,True,False,0.062198338060407025
780.4915076335889,1994.0,33.0,6.0,80.0,22.06914312977099,23.586534351145023,428.0082061068703,41.96455223880597,Female,1.0,Professional,Glasses_contacts,withPartitions,2.0,False,False,True,False,True,False,True,False,1,100.0,1,wallpaper,ventNoSupply,ventNoReturn,True,False,0.0,West,True,False,False,True,False,False,1,True,True,False,True,True,0.06
780.4915076335889,1994.0,33.0,6.0,80.0,22.06914312977099,23.586534351145023,428.0082061068703,41.96455223880597,Female,2.0,Administrative,Glasses_contacts,withPartitions,2.0,False,False,False,False,False,False,False,False,0,100.0,1,wallpaper,ventNoSupply,ventNoReturn,True,False,0.0,West,True,False,False,True,False,False,1,True,True,False,False,False,0.06
850.5679245283011,1994.0,33.0,1.67,60.0,21.44712075471696,21.474692452830137,287.80018867924537,41.96455223880597,Male,2.0,Technical,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,1,31.980000000000004,1,wallpaper,ventNoSupply,ventNoReturn,True,False,0.0,South,True,False,False,False,False,True,4,False,True,True,False,False,0.052220137585991235
1255.3431499051242,1994.0,33.0,5.0,70.0,27.684220113852007,23.08608918406073,539.9766603415559,41.96455223880597,Male,2.0,Managerial,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,1,73.25,1,wallpaper,ventNoSupply,ventNoReturn,True,False,0.0,East,False,False,False,True,False,False,1,True,True,False,False,False,0.06825938566552901
1165.1538122605368,1994.0,33.0,2.0,100.0,26.04486206896549,23.005206896551755,430.12088122605377,41.96455223880597,Female,0.0,Administrative,Glasses_contacts,shared,2.0,False,False,True,False,False,False,False,False,1,32.1552,1,wallpaper,ventNoSupply,ventNoReturn,True,False,0.0,West,True,False,False,True,False,False,0,False,True,False,True,True,0.062198338060407025
1255.3431499051242,1994.0,33.0,5.0,70.0,27.684220113852007,23.08608918406073,539.9766603415559,41.96455223880597,Male,2.0,Professional,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,False,False,False,False,1,73.25,1,wallpaper,ventNoSupply,ventNoReturn,True,False,0.0,East,False,False,False,True,False,False,1,True,True,False,False,False,0.06825938566552901
1255.3431499051242,1994.0,33.0,5.0,70.0,27.684220113852007,23.08608918406073,539.9766603415559,41.96455223880597,Female,3.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,1,73.25,1,wallpaper,ventNoSupply,ventNoReturn,True,False,0.0,East,False,False,False,True,False,False,1,True,True,False,False,False,0.06825938566552901
780.4915076335889,1994.0,33.0,6.0,80.0,22.06914312977099,23.586534351145023,428.0082061068703,41.96455223880597,Male,0.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,100.0,1,wallpaper,ventNoSupply,ventNoReturn,True,False,0.0,West,True,False,False,True,False,False,1,True,True,False,False,False,0.06
885.5085370994941,1980.0,33.0,2.4,100.0,29.58103709949411,22.61484485666104,890.4180438448573,41.96455223880597,Male,3.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,True,False,False,False,0,44.72,2,paintWallboard,ventNoSupply,O2_ventReturnGrill,False,True,0.0,East,False,False,False,True,False,False,0,True,True,False,True,False,0.05366726296958855
720.1462877516778,1980.0,33.0,3.1,0.0,30.982347245408985,22.91385308848077,402.6681135225375,41.96455223880597,Female,4.0,Professional,None,single,2.0,False,False,False,False,False,False,False,False,0,52.78,2,wallpaper,ventNoSupply,O2_ventReturnGrill,False,True,0.0,West,False,False,False,False,True,False,4,False,True,False,False,False,0.058734369079196665
503.2570382882883,2003.0,33.0,3.0,20.0,26.05960200825828,21.91170251501499,1019.2070570570572,41.96455223880597,Male,1.0,Technical,Glasses_contacts,single,1.0,False,False,False,False,False,False,False,False,0,29.9,1,paintWallboard,ventCeilDif,ventNoReturn,False,False,5.0,West,False,False,True,False,False,True,0,False,True,False,False,False,0.10033444816053512
479.2379591454273,2003.0,33.0,8.0,20.0,23.283631840329875,22.966549287856065,748.8475262368814,41.96455223880597,Female,1.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,134.16,1,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,5.0,East,False,False,True,False,True,False,1,True,True,False,False,False,0.05963029218843172
479.2379591454273,2003.0,33.0,8.0,20.0,23.283631840329875,22.966549287856065,748.8475262368814,41.96455223880597,Male,1.0,Administrative,Glasses_contacts,shared,1.0,False,False,False,False,False,False,False,False,1,134.16,1,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,5.0,East,False,False,True,False,True,False,1,True,True,False,True,False,0.05963029218843172
509.4986392642643,2003.0,33.0,6.0,70.0,20.940790728228222,24.3076834647147,656.8644144144146,41.96455223880597,Male,0.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,92.56,1,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,5.0,East,False,False,True,False,False,True,1,True,True,False,False,False,0.06482281763180639
479.2379591454273,2003.0,33.0,8.0,20.0,23.283631840329875,22.966549287856065,748.8475262368814,41.96455223880597,Female,0.0,Technical,None,shared,1.0,False,False,False,False,False,False,False,False,0,134.16,1,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,5.0,East,False,False,True,False,True,False,1,True,True,False,False,False,0.05963029218843172
509.4986392642643,2003.0,33.0,6.0,70.0,20.940790728228222,24.3076834647147,656.8644144144146,41.96455223880597,Female,2.0,Administrative,None,shared,2.0,False,False,False,False,False,False,False,False,0,92.56,1,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,5.0,East,False,False,True,False,False,True,1,True,True,False,True,False,0.06482281763180639
632.7636318897638,1970.0,33.0,3.75,20.0,28.98413484251965,22.20689783464567,371.6359055118109,41.96455223880597,Male,1.0,Technical,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,94.76,2,wallpaper,ventNoSupply,ventNoReturn,False,True,5.0,Northwest,False,False,True,False,True,False,0,False,True,False,False,False,0.039573659772055715
632.7636318897638,1970.0,33.0,3.75,20.0,28.98413484251965,22.20689783464567,371.6359055118109,41.96455223880597,Male,1.0,Technical,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,94.76,2,wallpaper,ventNoSupply,ventNoReturn,False,True,5.0,Northwest,False,False,True,False,True,False,0,False,True,False,False,False,0.039573659772055715
697.6933127980922,1970.0,33.0,3.75,50.0,26.687096726190465,24.8117465277778,995.532063492064,41.96455223880597,Male,3.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,80.73,2,paintWallboard,ventWallDif,O2_ventReturnGrill,False,True,5.0,South,False,False,True,False,True,False,0,True,True,False,False,False,0.046451133407655144
697.6933127980922,1970.0,33.0,3.75,50.0,26.687096726190465,24.8117465277778,995.532063492064,41.96455223880597,Male,3.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,80.73,2,paintWallboard,ventWallDif,O2_ventReturnGrill,False,True,5.0,South,False,False,True,False,True,False,0,True,True,False,False,False,0.046451133407655144
697.6933127980922,1970.0,33.0,3.75,50.0,26.687096726190465,24.8117465277778,995.532063492064,41.96455223880597,Male,4.0,Technical,None,shared,1.0,False,False,False,False,False,False,False,False,0,80.73,2,paintWallboard,ventWallDif,O2_ventReturnGrill,False,True,5.0,South,False,False,True,False,True,False,0,True,True,False,False,False,0.046451133407655144
697.6933127980922,1970.0,33.0,3.75,50.0,26.687096726190465,24.8117465277778,995.532063492064,41.96455223880597,Male,4.0,Technical,None,shared,1.0,False,False,False,False,False,False,False,False,0,80.73,2,paintWallboard,ventWallDif,O2_ventReturnGrill,False,True,5.0,South,False,False,True,False,True,False,0,True,True,False,False,False,0.046451133407655144
705.2156299524564,1970.0,33.0,1.3,40.0,33.92585261489702,22.75236875990489,241.9145800316964,41.96455223880597,Female,1.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,True,False,False,False,1,22.32,2,paintWallboard,ventNoSupply,ventNoReturn,False,True,5.0,East,False,False,True,False,True,False,0,False,True,False,True,False,0.05824372759856631
705.2156299524564,1970.0,33.0,1.3,40.0,33.92585261489702,22.75236875990489,241.9145800316964,41.96455223880597,Female,1.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,True,False,False,False,1,22.32,2,paintWallboard,ventNoSupply,ventNoReturn,False,True,5.0,East,False,False,True,False,True,False,0,False,True,False,True,False,0.05824372759856631
960.9466497747748,2001.0,60.0,9.6,0.0,18.48746171171169,23.807023836336352,565.5121621621624,41.96455223880597,Female,0.0,Professional,Glasses_contacts,shared,2.0,False,False,True,False,False,False,False,False,1,73.5,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,1.0,Northeast,False,False,False,False,True,False,0,True,True,False,True,False,0.13061224489795917
960.9466497747748,2001.0,60.0,9.6,0.0,18.48746171171169,23.807023836336352,565.5121621621624,41.96455223880597,Female,2.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,73.5,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,1.0,Northeast,False,False,False,False,True,False,0,True,True,True,True,False,0.13061224489795917
960.9466497747748,2001.0,60.0,9.6,0.0,18.48746171171169,23.807023836336352,565.5121621621624,41.96455223880597,Male,3.0,Administrative,None,shared,2.0,False,False,True,False,False,False,False,False,1,73.5,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,1.0,Northeast,False,False,False,False,True,False,0,True,True,False,True,False,0.13061224489795917
1085.1134572072071,2001.0,33.0,6.0,40.0,28.633301238738703,22.9803734984985,1061.9627627627654,41.96455223880597,Female,0.0,Administrative,Glasses_contacts,withoutPartitions,2.0,True,False,False,False,False,False,False,False,1,71.5,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,1.0,Southwest,False,False,False,True,False,False,3,True,False,False,False,False,0.08391608391608392
532.785203313253,1980.0,33.0,6.0,10.0,27.39398062593145,22.8459001490313,283.5588673621458,41.96455223880597,,2.0,Administrative,Glasses_contacts,withoutPartitions,2.0,True,False,True,False,False,False,False,False,1,624.0,2,wallpaper,ventCeilDif,O2_ventReturnGrill,False,True,0.0,Northwest,False,False,True,True,False,False,1,True,True,False,True,False,0.009615384615384616
515.1016791044776,1980.0,50.0,6.0,0.0,30.657369597615496,23.30833830104321,845.8836065573782,41.96455223880597,Male,4.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,97.24,2,paintWallboard,ventCeilDif,ventNoReturn,False,True,0.0,East,False,False,True,True,False,False,0,True,True,False,False,False,0.06170300287947347
647.9315707620528,2000.0,40.0,4.7,0.0,27.64302954898908,24.276315707620512,398.9384136858474,41.96455223880597,,1.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,45.0,1,wallpaper,ventNoSupply,ventNoReturn,False,True,0.0,East,False,False,True,False,True,False,2,False,True,False,False,False,0.10444444444444445
647.9315707620528,2000.0,40.0,4.7,0.0,27.64302954898908,24.276315707620512,398.9384136858474,41.96455223880597,Female,1.0,Administrative,None,shared,2.0,False,False,True,False,True,False,True,False,1,45.0,1,wallpaper,ventNoSupply,ventNoReturn,False,True,0.0,East,False,False,True,False,True,False,2,False,True,False,True,False,0.10444444444444445
577.6227876106195,1985.0,80.0,7.4,0.0,26.633364269141488,24.63177378190257,521.8294663573084,41.96455223880597,Male,3.0,Managerial,Glasses_contacts,single,1.0,False,False,False,False,False,False,False,False,0,50.75,0,paintWallboard,ventNoSupply,ventNoReturn,False,False,0.0,West,False,False,False,False,True,False,4,True,True,False,False,False,0.1458128078817734
1613.1595,1985.0,100.0,17.3,0.0,29.19847839999998,24.245499199999973,841.0848000000011,41.96455223880597,Female,0.0,Administrative,Glasses_contacts,shared,1.0,True,False,False,False,True,True,True,False,1,242.2,0,paintWallboard,ventNoSupply,ventNoReturn,False,False,0.0,West,True,False,False,False,True,False,0,True,True,False,True,True,0.07142857142857144
1613.1595,1985.0,100.0,17.3,0.0,29.19847839999998,24.245499199999973,841.0848000000011,41.96455223880597,Male,1.0,Administrative,None,withPartitions,1.0,True,False,False,False,False,False,False,False,1,242.2,0,paintWallboard,ventNoSupply,ventNoReturn,False,False,0.0,West,True,False,False,False,True,False,0,True,True,False,False,False,0.07142857142857144
1613.1595,1985.0,100.0,17.3,0.0,29.19847839999998,24.245499199999973,841.0848000000011,41.96455223880597,Female,1.0,Professional,None,withPartitions,1.0,True,False,True,False,False,False,False,False,1,242.2,0,paintWallboard,ventNoSupply,ventNoReturn,False,False,0.0,West,True,False,False,False,True,False,0,True,True,False,True,True,0.07142857142857144
635.4672330097087,1990.0,50.0,6.0,0.0,30.39886977491962,23.07420645161292,757.4482315112554,41.96455223880597,Female,0.0,Administrative,None,shared,2.0,False,False,False,False,False,False,False,False,1,138.75,2,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,0.0,Southwest,False,False,False,True,False,False,3,True,True,False,False,False,0.043243243243243246
635.4672330097087,1990.0,50.0,6.0,0.0,30.39886977491962,23.07420645161292,757.4482315112554,41.96455223880597,Female,2.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,False,False,False,False,1,138.75,2,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,0.0,Southwest,False,False,False,True,False,False,3,True,True,False,False,False,0.043243243243243246
635.4672330097087,1990.0,50.0,6.0,0.0,30.39886977491962,23.07420645161292,757.4482315112554,41.96455223880597,Female,3.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,False,True,False,False,False,False,1,138.75,2,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,0.0,Southwest,False,False,False,True,False,False,3,True,True,True,True,True,0.043243243243243246
700.9924599434496,1990.0,25.0,3.0,0.0,31.795241545893685,21.95244426494346,244.86328502415464,41.96455223880597,Female,4.0,Administrative,Glasses_contacts,single,1.0,True,False,False,False,False,False,False,False,1,35.0,2,paintWallboard,ventNoSupply,O2_ventReturnGrill,False,False,0.0,South,True,False,False,False,False,True,0,True,True,True,False,False,0.08571428571428572
635.4672330097087,1990.0,50.0,6.0,0.0,30.39886977491962,23.07420645161292,757.4482315112554,41.96455223880597,,2.0,Professional,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,138.75,2,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,0.0,Southwest,False,False,False,True,False,False,3,True,True,False,False,False,0.043243243243243246
700.9924599434496,1930.0,50.0,5.4,0.0,26.31400000000004,24.00795022624434,258.6858220211162,41.96455223880597,Male,1.0,Technical,None,shared,2.0,False,False,False,False,False,False,False,False,0,198.0,2,paintWallboard,ventNoSupply,O2_ventReturnGrill,False,True,5.0,West,True,False,False,False,True,False,3,True,True,False,False,False,0.027272727272727275
700.9924599434496,1930.0,50.0,5.4,0.0,26.31400000000004,24.00795022624434,258.6858220211162,41.96455223880597,Female,0.0,,None,shared,2.0,False,False,False,False,False,False,False,False,1,198.0,2,paintWallboard,ventNoSupply,O2_ventReturnGrill,False,True,5.0,West,True,False,False,False,True,False,3,True,True,False,True,False,0.027272727272727275
470.1211949685521,2015.0,100.0,5.1,0.0,21.37941666666668,25.394481132075462,1248.2003144654095,41.96455223880597,Male,1.0,Technical,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,42.38,2,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,5.0,Southeast,True,False,True,True,False,False,0,True,True,False,False,False,0.12033978291647002
580.7674352134146,2004.0,100.0,6.0,0.0,22.33347713414636,24.71632926829269,723.7321646341472,41.96455223880597,Male,1.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,56.0,2,paintWallboard,ventCeilDif,ventNoReturn,False,False,5.0,Northeast,True,False,False,True,False,False,0,False,False,False,False,False,0.10714285714285714
741.0300304878043,2015.0,100.0,7.3,0.0,26.259932926829272,22.896403963414645,817.8553353658541,41.96455223880597,Male,0.0,Technical,None,shared,2.0,False,False,False,False,False,False,False,False,0,38.25,2,paintWallboard,ventCeilDif,ventNoReturn,False,False,5.0,Southwest,True,False,False,True,False,False,4,True,False,False,False,False,0.19084967320261437
528.8330757341577,2004.0,100.0,4.8,0.0,25.321955859969567,24.372756468797547,1759.1150684931497,41.96455223880597,Male,1.0,Technical,None,withPartitions,2.0,False,False,False,False,False,False,False,False,0,39.0,2,paintWallboard,ventCeilDif,ventNoReturn,False,False,5.0,East,True,False,False,True,False,False,2,False,False,False,False,False,0.12307692307692307
741.0300304878043,2015.0,100.0,7.3,0.0,26.259932926829272,22.896403963414645,817.8553353658541,41.96455223880597,Male,1.0,Technical,None,shared,1.0,False,False,False,False,False,False,False,False,1,38.25,2,paintWallboard,ventCeilDif,ventNoReturn,False,False,5.0,Southwest,True,False,False,True,False,False,4,True,False,False,False,False,0.19084967320261437
528.8330757341577,2004.0,100.0,4.8,0.0,25.321955859969567,24.372756468797547,1759.1150684931497,41.96455223880597,Male,2.0,Technical,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,1,39.0,2,paintWallboard,ventCeilDif,ventNoReturn,False,False,5.0,East,True,False,False,True,False,False,2,False,False,False,False,False,0.12307692307692307
741.0300304878043,2015.0,100.0,7.3,0.0,26.259932926829272,22.896403963414645,817.8553353658541,41.96455223880597,,3.0,Technical,Glasses_contacts,withPartitions,2.0,False,False,False,False,True,False,True,False,0,38.25,2,paintWallboard,ventCeilDif,ventNoReturn,False,False,5.0,Southwest,True,False,False,True,False,False,4,True,False,False,False,False,0.19084967320261437
580.7674352134146,2004.0,100.0,6.0,0.0,22.33347713414636,24.71632926829269,723.7321646341472,41.96455223880597,Male,3.0,Technical,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,56.0,2,paintWallboard,ventCeilDif,ventNoReturn,False,False,5.0,Northeast,True,False,False,True,False,False,0,False,False,False,False,False,0.10714285714285714
741.0300304878043,2015.0,100.0,7.3,0.0,26.259932926829272,22.896403963414645,817.8553353658541,41.96455223880597,Male,3.0,Managerial,Glasses_contacts,shared,1.0,False,False,True,False,False,False,False,False,0,38.25,2,paintWallboard,ventCeilDif,ventNoReturn,False,False,5.0,Southwest,True,False,False,True,False,False,4,True,False,False,True,False,0.19084967320261437
580.7674352134146,2004.0,100.0,6.0,0.0,22.33347713414636,24.71632926829269,723.7321646341472,41.96455223880597,Male,4.0,Technical,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,56.0,2,paintWallboard,ventCeilDif,ventNoReturn,False,False,5.0,Northeast,True,False,False,True,False,False,0,False,False,False,False,False,0.10714285714285714
930.7130496742672,1960.0,100.0,3.2,0.0,31.95918668831168,21.1383814935065,1136.7311688311695,41.96455223880597,Male,0.0,Technical,Glasses_contacts,shared,2.0,False,False,False,False,False,False,True,False,1,57.75,2,paintWallboard,ventNoSupply,ventNoReturn,False,True,5.0,North,False,False,False,False,False,True,0,False,True,False,False,False,0.05541125541125541
930.7130496742672,1960.0,100.0,3.2,0.0,31.95918668831168,21.1383814935065,1136.7311688311695,41.96455223880597,Female,1.0,Professional,Glasses_contacts,shared,2.0,True,False,True,False,True,False,True,False,1,57.75,2,paintWallboard,ventNoSupply,ventNoReturn,False,True,5.0,North,False,False,False,False,False,True,0,False,True,False,True,True,0.05541125541125541
736.9197899505766,2015.0,100.0,6.4,100.0,29.07190115321254,21.48459472817133,838.6476112026357,41.96455223880597,Male,3.0,Managerial,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,1,58.75,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,5.0,,False,False,True,False,False,True,4,True,True,False,False,False,0.10893617021276597
748.9925203252025,1960.0,100.0,3.2,0.0,22.99984602917341,25.03801620745545,2654.9677471636955,41.96455223880597,Male,2.0,Technical,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,45.75,2,wallpaper,ventNoSupply,ventNoReturn,False,True,5.0,South,False,False,False,False,False,True,0,True,True,False,False,False,0.06994535519125683
748.9925203252025,1960.0,100.0,3.2,0.0,22.99984602917341,25.03801620745545,2654.9677471636955,41.96455223880597,Female,0.0,Technical,None,shared,2.0,True,False,False,False,False,False,False,False,0,45.75,2,wallpaper,ventNoSupply,ventNoReturn,False,True,5.0,South,False,False,False,False,False,True,0,True,True,False,False,False,0.06994535519125683
